pod_num,node_num,mod_num,if_num,desc,bogus
1,401,1,3,DCP-2999_03-20-2022_SpaceX_mhr
1,401,1,4,DCP-2999_03-20-2022_SpaceX_mhr
1,401,1,5,DCP-2999_03-20-2022_SpaceX_mhr
1,401,1,6,DCP-2999_03-20-2022_SpaceX_mhr
1,402,1,3,DCP-2999_03-20-2022_SpaceX_mhr
1,402,1,4,DCP-2999_03-20-2022_SpaceX_mhr
1,402,1,5,DCP-2999_03-20-2022_SpaceX_mhr
1,402,1,6,DCP-2999_03-20-2022_SpaceX_mhr
